-14.8000001907349,-1.39999997615814,-7
-14.8999996185303,-2.79999995231628,-5.90000009536743
-13.6999998092651,-3.29999995231628,-4.30000019073486
-16.2999992370605,-2.90000009536743,-1.70000004768372
-18.5,-3.09999990463257,-3.40000009536743
-21.1000003814697,-3.09999990463257,-4.80000019073486
-22.1000003814697,-1.89999997615814,-5.40000009536743
-23.2000007629395,-2.59999990463257,-6.09999990463257
-24.7999992370605,-3.09999990463257,-6.90000009536743
-24.7999992370605,-2.90000009536743,-8
-21.6000003814697,-2.40000009536743,-5.59999990463257
-17.3999996185303,-3.29999995231628,-4.30000019073486
-17.6000003814697,-2.70000004768372,-5.40000009536743
-17.6000003814697,-1.5,-6
-18,-1.10000002384186,-7.09999990463257
-17.6000003814697,-2.59999990463257,-6.69999980926514
-18.3999996185303,-2.70000004768372,-5.5
